#loop	basepoint	objectives	function
224	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.5 0 0 0 0.1 0 0.4 0.5 0 0.5 0.1 0.4 0.2 0 0 0 0.3 0 	0.8 1.95584 	PatMove
225	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.5 0 0 0 0.1 0 0.4 0.5 0 0.5 0.1 0.35 0.2 0 0 0 0.3 0 	0.8 1.93833 	HJ_P_Move
226	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.5 0 0 0 0.1 0 0.4 0.5 0 0.5 0.1 0.3 0.2 0 0 0 0.3 0 	0.8 1.9208 	PatMove
227	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.45 0 0 0 0.1 0 0.4 0.5 0 0.5 0.1 0.3 0.2 0 0 0 0.3 0 	0.8 1.90323 	HJ_P_Move
228	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0.1 0.3 0.2 0 0 0 0.3 0 	0.8 1.88564 	PatMove
229	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0.1 0.25 0.2 0 0 0 0.3 0 	0.8 1.86802 	HJ_P_Move
230	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0.1 0.2 0.2 0 0 0 0.3 0 	0.8 1.85036 	PatMove
231	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0.1 0.15 0.2 0 0 0 0.3 0 	0.8 1.83268 	HJ_P_Move
232	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0.1 0.1 0.2 0 0 0 0.3 0 	0.8 1.81496 	PatMove
233	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0.1 0.05 0.2 0 0 0 0.3 0 	0.8 1.79721 	HJ_P_Move
234	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0.1 0 0.2 0 0 0 0.3 0 	0.8 1.77943 	PatMove
235	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0.05 0 0.2 0 0 0 0.3 0 	0.8 1.76161 	HJ_P_Move
236	0.8 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.2 0 0 0 0.3 0 	0.8 1.74376 	PatMove
237	0.85 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.2 0 0 0 0.3 0 	0.85 1.70362 	HJ_P_Move
238	0.9 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.2 0 0 0 0.3 0 	0.9 1.66104 	PatMove
239	0.9 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.15 0 0 0 0.3 0 	0.9 1.64253 	HJ_P_Move
240	0.9 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	0.9 1.62397 	PatMove
241	0.95 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	0.95 1.57827 	HJ_P_Move
242	1 0 0 0 0.4 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.5301 	PatMove
243	1 0 0 0 0.35 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.51077 	HJ_P_Move
244	1 0 0 0 0.3 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.49137 	PatMove
245	1 0 0 0 0.25 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.47192 	HJ_P_Move
246	1 0 0 0 0.2 0 0 0.4 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.4524 	PatMove
247	1 0 0 0 0.2 0 0 0.35 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.43282 	HJ_P_Move
248	1 0 0 0 0.2 0 0 0.3 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.41318 	PatMove
249	1 0 0 0 0.15 0 0 0.3 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.39347 	HJ_P_Move
250	1 0 0 0 0.1 0 0 0.3 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.37368 	PatMove
251	1 0 0 0 0.1 0 0 0.25 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.35383 	HJ_P_Move
252	1 0 0 0 0.1 0 0 0.2 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.33391 	PatMove
253	1 0 0 0 0.1 0 0 0.15 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.31391 	HJ_P_Move
254	1 0 0 0 0.1 0 0 0.1 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.29384 	PatMove
255	1 0 0 0 0.1 0 0 0.05 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.27369 	HJ_P_Move
256	1 0 0 0 0.1 0 0 0 0 0 0 0.2 0.4 0 0 0 0.1 0 0.4 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.25346 	PatMove
257	1 0 0 0 0.1 0 0 0 0 0 0 0.2 0.4 0 0 0 0.1 0 0.35 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.23315 	HJ_P_Move
258	1 0 0 0 0.1 0 0 0 0 0 0 0.2 0.4 0 0 0 0.1 0 0.3 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.21276 	PatMove
259	1 0 0 0 0.1 0 0 0 0 0 0 0.15 0.4 0 0 0 0.1 0 0.3 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.19227 	HJ_P_Move
260	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0.4 0 0 0 0.1 0 0.3 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.17171 	PatMove
261	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0.35 0 0 0 0.1 0 0.3 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.15105 	HJ_P_Move
262	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0.3 0 0 0 0.1 0 0.3 0.5 0 0.5 0 0 0.1 0 0 0 0.3 0 	1 1.13029 	PatMove
263	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0.3 0 0 0 0.1 0 0.3 0.5 0 0.45 0 0 0.1 0 0 0 0.3 0 	1 1.10944 	HJ_P_Move
264	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0.3 0 0 0 0.1 0 0.3 0.5 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 1.0885 	PatMove
265	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0.25 0 0 0 0.1 0 0.3 0.5 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 1.06745 	HJ_P_Move
266	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0.2 0 0 0 0.1 0 0.3 0.5 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 1.0463 	PatMove
267	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0.15 0 0 0 0.1 0 0.3 0.5 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 1.02504 	HJ_P_Move
268	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0.1 0 0 0 0.1 0 0.3 0.5 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 1.00367 	PatMove
269	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0.05 0 0 0 0.1 0 0.3 0.5 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 0.982186 	HJ_P_Move
270	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0 0.3 0.5 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 0.960588 	PatMove
271	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0 0.3 0.45 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 0.93887 	HJ_P_Move
272	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0 0.3 0.4 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 0.917028 	PatMove
273	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0 0.3 0.35 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 0.895059 	HJ_P_Move
274	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0 0.3 0.3 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 0.872959 	PatMove
275	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0 0 0 0 0.05 0 0.3 0.3 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 0.850723 	HJ_P_Move
276	1 0 0 0 0.1 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0.3 0.3 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 0.828349 	PatMove
277	1 0 0 0 0.1 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0.3 0.3 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 0.805831 	HJ_P_Move
278	1 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0.3 0 0.4 0 0 0.1 0 0 0 0.3 0 	1 0.783164 	PatMove
279	1 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0.3 0 0.4 0 0 0.05 0 0 0 0.3 0 	1 0.760345 	HJ_P_Move
280	1 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0.3 0 0.4 0 0 0 0 0 0 0.3 0 	1 0.737367 	PatMove
281	1 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0.3 0 0.4 0 0 0 0 0 0 0.3 0 	1 0.714227 	HJ_P_Move
282	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0.3 0 0.4 0 0 0 0 0 0 0.3 0 	1 0.690918 	PatMove
283	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0.3 0 0.35 0 0 0 0 0 0 0.3 0 	1 0.667434 	HJ_P_Move
284	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0.3 0 0.3 0 0 0 0 0 0 0.3 0 	1 0.643771 	PatMove
285	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0.3 0 0.3 0 0 0 0 0 0 0.3 0 	1 0.619921 	HJ_P_Move
286	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0.3 0 0 0 0 0 0 0.3 0 	1 0.595878 	PatMove
287	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0.25 0 0 0 0 0 0 0.3 0 	1 0.571636 	HJ_P_Move
288	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0.2 0 0 0 0 0 0 0.3 0 	1 0.547187 	PatMove
289	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0.15 0 0 0 0 0 0 0.3 0 	1 0.522524 	HJ_P_Move
290	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0.1 0 0 0 0 0 0 0.3 0 	1 0.497639 	PatMove
291	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0.05 0 0 0 0 0 0 0.3 0 	1 0.472524 	HJ_P_Move
292	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0 0 0 0 0 0 0 0.3 0 	1 0.447171 	PatMove
293	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0 0 0 0 0 0 0 0.25 0 	1 0.42157 	HJ_P_Move
294	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0 0 0 0 0 0 0 0.2 0 	1 0.395712 	PatMove
295	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0 0 0 0 0 0 0 0.15 0 	1 0.369586 	HJ_P_Move
296	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0 0 0 0 0 0 0 0.1 0 	1 0.343184 	PatMove
297	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0 0 0 0 0 0 0 0.05 0 	1 0.316492 	HJ_P_Move
298	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.3 0 0 0 0 0 0 0 0 0 0 	1 0.289501 	PatMove
299	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0.3 0 0 0 0 0 0 0 0 0 0 	1 0.262197 	HJ_P_Move
300	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0.3 0 0 0 0 0 0 0 0 0 0 	1 0.234567 	PatMove
301	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.3 0 0 0 0 0 0 0 0 0 0 	1 0.206599 	HJ_P_Move
302	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 	1 0.178277 	PatMove
303	0.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 	0.95 0.267473 	HJ_P_Move
304	0.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 	0.9 0.352094 	PatMove
305	0.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 	0.85 0.432141 	HJ_P_Move
306	0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 	0.8 0.507614 	PatMove
307	0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 	0.75 0.578514 	HJ_P_Move
308	0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 	0.7 0.644838 	PatMove
309	0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0 0 0 0 0 	0.7 0.622866 	HJ_P_Move
310	0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 	0.7 0.600705 	PatMove
311	0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 	0.75 0.532442 	HJ_P_Move
312	0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 	0.8 0.459472 	PatMove
313	0.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 	0.85 0.381793 	HJ_P_Move
314	0.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 	0.9 0.299407 	PatMove
315	0.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 	0.85 0.381793 	HJ_P_Move
316	0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 	0.8 0.459472 	PatMove
317	0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0 0 0 0 0 0 0 0 0 0 	0.8 0.43502 	HJ_P_Move
318	0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 	0.8 0.410299 	PatMove
319	0.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 	0.85 0.330282 	HJ_P_Move
320	0.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 	0.9 0.245416 	PatMove
321	0.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 	0.85 0.330282 	HJ_P_Move
322	0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 	0.8 0.410299 	PatMove
323	0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 	0.75 0.485466 	HJ_P_Move
324	0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 	0.7 0.555784 	PatMove
325	0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 	0.7 0.533005 	HJ_P_Move
326	0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.7 0.51 	PatMove
327	0.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.65 0.5775 	HJ_P_Move
328	0.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.6 0.64 	PatMove
329	0.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.65 0.5775 	HJ_P_Move
330	0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.7 0.51 	PatMove
331	0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.75 0.4375 	HJ_P_Move
332	0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.8 0.36 	PatMove
333	0.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.85 0.2775 	HJ_P_Move
334	0.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.9 0.19 	PatMove
335	0.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.95 0.0975 	HJ_P_Move
336	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	1 4e-08 	PatMove
337	0.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.95 0.0975 	HJ_P_Move
338	0.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.9 0.19 	PatMove
339	0.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.85 0.2775 	HJ_P_Move
340	0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.8 0.36 	PatMove
341	0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.8 0.385297 	HJ_P_Move
342	0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.8 0.410299 	HJ_P_Move
343	0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.75 0.485466 	HJ_P_Move
344	0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.7 0.555784 	HJ_P_Move
345	0.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.65 0.621252 	HJ_P_Move
346	0.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.6 0.681871 	PatMove
347	0.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.65 0.621252 	HJ_P_Move
348	0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.7 0.555784 	PatMove
349	0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.75 0.485466 	HJ_P_Move
350	0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.8 0.410299 	PatMove
