#loop	basepoint	objectives	function
0	0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	0.5 5.45455 	initial
171	0.235651 0.0871076 0.0841354 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.278193 0.430566 0.23045 0.154987 0.0331708 0.125844 0.15382 0.21391 	33333 33333 	HJ_P_Move
172	0.235651 0.0871076 0.0841354 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.278193 0.430566 0.23045 0.154987 0.0331708 0.125844 0.15382 0.26391 	33333 33333 	HJ_P_Move
173	0.235651 0.0871076 0.0841354 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.236928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.278193 0.430566 0.23045 0.154987 0.0331708 0.125844 0.15382 0.26391 	33333 33333 	HJ_P_Move
174	0.235651 0.0871076 0.0841354 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.286928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.278193 0.430566 0.23045 0.154987 0.0331708 0.125844 0.15382 0.26391 	33333 33333 	HJ_P_Move
175	0.235651 0.0871076 0.0841354 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.286928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.278193 0.430566 0.23045 0.154987 0.0331708 0.125844 0.15382 0.31391 	33333 33333 	HJ_P_Move
176	0.88615 0.831301 0.912218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.759784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.874089 0.87894 	0.88615 8.52136 	DivMove
177	0.88615 0.831301 0.912218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.759784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.87894 	33333 33333 	HJ_P_Move
178	0.88615 0.831301 0.912218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.759784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.92894 	33333 33333 	HJ_P_Move
179	0.88615 0.831301 0.912218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.759784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.97894 	33333 33333 	HJ_P_Move
180	0.88615 0.831301 0.912218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.709784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.97894 	33333 33333 	HJ_P_Move
181	0.88615 0.831301 0.912218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.97894 	33333 33333 	HJ_P_Move
182	0.88615 0.831301 0.862218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.97894 	33333 33333 	HJ_P_Move
183	0.88615 0.831301 0.812218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.97894 	33333 33333 	HJ_P_Move
184	0.88615 0.831301 0.812218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.874089 0.97894 	33333 33333 	HJ_P_Move
185	0.88615 0.831301 0.812218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.824089 0.97894 	33333 33333 	HJ_P_Move
186	0.88615 0.831301 0.812218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.766578 0.758022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.824089 0.97894 	33333 33333 	HJ_P_Move
187	0.88615 0.831301 0.812218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.716578 0.758022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.824089 0.97894 	33333 33333 	HJ_P_Move
188	0.88615 0.831301 0.812218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.865032 0.828193 0.776489 0.83489 0.659784 0.716578 0.758022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.824089 0.97894 	33333 33333 	HJ_P_Move
189	0.88615 0.831301 0.812218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.842406 0.968007 0.947134 0.865032 0.828193 0.776489 0.83489 0.659784 0.716578 0.758022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.824089 0.97894 	33333 33333 	HJ_P_Move
190	0.88615 0.831301 0.812218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.892406 0.968007 0.947134 0.865032 0.828193 0.776489 0.83489 0.659784 0.716578 0.758022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.824089 0.97894 	33333 33333 	HJ_P_Move
191	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.125844 0.15382 0.21391 	33333 33333 	RedMove
192	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.100844 0.15382 0.21391 	33333 33333 	HJ_P_Move
193	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.19287 	PatMove
194	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0866007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
195	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.111601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
196	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.136601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.2164 	HJ_P_Move
197	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.161601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.22425 	HJ_P_Move
198	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.186601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.23209 	HJ_P_Move
199	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.211601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
200	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.236601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
201	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.261601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
202	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.286601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
203	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.311601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.2713 	HJ_P_Move
204	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.130566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.19287 	IntMove
205	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.105566 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
206	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0805658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.17717 	PatMove
207	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0866007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0805658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
208	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.111601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0805658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
209	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.136601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0805658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.20071 	HJ_P_Move
210	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.161601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0805658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.20856 	HJ_P_Move
211	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.186601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0805658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.2164 	HJ_P_Move
212	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.211601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0805658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
213	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.236601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0805658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
214	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.261601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0805658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
215	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.286601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0805658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
216	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.311601 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0805658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.25562 	HJ_P_Move
217	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0805658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.17717 	IntMove
218	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0555658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
219	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.16148 	PatMove
220	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.18045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
221	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.15545 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
222	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.13045 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.13793 	PatMove
223	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.10545 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
224	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.0804497 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.12222 	PatMove
225	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.0554497 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
226	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.0304497 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.10652 	PatMove
227	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
228	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.119184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
229	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0941844 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.08296 	PatMove
230	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0691844 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.154987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
231	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0441843 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.154987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.06724 	PatMove
232	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0441843 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.129987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
233	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0441843 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.0331708 0.0758445 0.15382 0.21391 	0.235651 2.05153 	PatMove
234	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
235	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.0331708 0.0758445 0.15382 0.21391 	33333 33333 	HJ_P_Move
236	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.0331708 0.0758445 0.15382 0.23891 	33333 33333 	HJ_P_Move
237	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.0331708 0.0758445 0.15382 0.26391 	0.235651 2.05153 	PatMove
238	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0366007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.0331708 0.0758445 0.15382 0.26391 	33333 33333 	HJ_P_Move
239	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0116007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.0331708 0.0758445 0.15382 0.26391 	0.235651 2.03581 	PatMove
240	0.235651 0.0371076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0116007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.0331708 0.0758445 0.17882 0.26391 	33333 33333 	HJ_P_Move
241	0.235651 0.0621076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0116007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.0331708 0.0758445 0.17882 0.26391 	33333 33333 	HJ_P_Move
242	0.235651 0.0871076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0116007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.0331708 0.0758445 0.17882 0.26391 	33333 33333 	HJ_P_Move
243	0.235651 0.0871076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0116007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.00817081 0.0758445 0.17882 0.26391 	33333 33333 	HJ_P_Move
244	0.260651 0.0871076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0116007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.00817081 0.0758445 0.17882 0.26391 	33333 33333 	HJ_P_Move
245	0.285651 0.0871076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0116007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.00817081 0.0758445 0.17882 0.26391 	33333 33333 	HJ_P_Move
246	0.310651 0.0871076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0116007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.104987 0.00817081 0.0758445 0.17882 0.26391 	0.310651 2.03181 	PatMove
247	0.310651 0.0871076 0.184135 0.20488 0.243518 0.30513 0.0421925 0.0191843 0.0589038 0.0198227 0.0704942 0.00474995 0.0191749 0.0175689 0.0116007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.128193 0.0305658 0.00544969 0.0799871 0.00817081 0.0758445 0.17882 0.26391 	33333 33333 	HJ_P_Move
