#loop	basepoint	objectives	function
198	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.5 0.26 0.5 0.5 0.5 0.02 0.38 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.80541 	PatMove
199	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.5 0.26 0.5 0.5 0.5 0.02 0.35 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.7961 	HJ_P_Move
200	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.5 0.26 0.5 0.5 0.5 0.02 0.32 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.78679 	PatMove
201	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.5 0.26 0.5 0.5 0.5 0.02 0.29 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.77748 	HJ_P_Move
202	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.5 0.26 0.5 0.5 0.5 0.02 0.26 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.76817 	PatMove
203	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.5 0.26 0.5 0.5 0.5 0.02 0.23 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.75886 	HJ_P_Move
204	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.5 0.26 0.5 0.5 0.5 0.02 0.2 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.74955 	PatMove
205	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.5 0.26 0.5 0.5 0.5 0.02 0.17 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.74024 	HJ_P_Move
206	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.5 0.26 0.5 0.5 0.5 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.73093 	PatMove
207	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.47 0.26 0.5 0.5 0.5 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.72162 	HJ_P_Move
208	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.44 0.26 0.5 0.5 0.5 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.71231 	PatMove
209	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.44 0.26 0.5 0.5 0.47 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.703 	HJ_P_Move
210	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.44 0.26 0.5 0.5 0.44 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.69368 	PatMove
211	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.44 0.26 0.5 0.5 0.41 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.68437 	HJ_P_Move
212	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.44 0.26 0.5 0.5 0.38 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.67506 	PatMove
213	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.44 0.26 0.5 0.5 0.35 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.66575 	HJ_P_Move
214	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.44 0.26 0.5 0.5 0.32 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.65644 	PatMove
215	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.44 0.26 0.5 0.5 0.29 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.64713 	HJ_P_Move
216	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.44 0.26 0.5 0.5 0.26 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.63782 	PatMove
217	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.41 0.26 0.5 0.5 0.26 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.62851 	HJ_P_Move
218	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.38 0.26 0.5 0.5 0.26 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.6192 	PatMove
219	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.38 0.26 0.5 0.5 0.23 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.60989 	HJ_P_Move
220	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.38 0.26 0.5 0.5 0.2 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.60058 	PatMove
221	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.38 0.26 0.5 0.5 0.17 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.59127 	HJ_P_Move
222	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.38 0.26 0.5 0.5 0.14 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.58196 	PatMove
223	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.35 0.26 0.5 0.5 0.14 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.57265 	HJ_P_Move
224	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.14 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.56334 	PatMove
225	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.11 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.55403 	HJ_P_Move
226	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.5 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.08 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.54471 	PatMove
227	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.47 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.08 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.5354 	HJ_P_Move
228	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.08 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.52609 	PatMove
229	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.05 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.51678 	HJ_P_Move
230	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.5 0.5 0.02 0.08 	0.02 3.50747 	PatMove
231	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.47 0.5 0.02 0.08 	0.02 3.49816 	HJ_P_Move
232	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.44 0.5 0.02 0.08 	0.02 3.48885 	PatMove
233	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.41 0.5 0.02 0.08 	0.02 3.47954 	HJ_P_Move
234	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.38 0.5 0.02 0.08 	0.02 3.47023 	PatMove
235	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.35 0.5 0.02 0.08 	0.02 3.46092 	HJ_P_Move
236	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.32 0.5 0.02 0.08 	0.02 3.45161 	PatMove
237	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.29 0.5 0.02 0.08 	0.02 3.4423 	HJ_P_Move
238	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.5 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.26 0.5 0.02 0.08 	0.02 3.43299 	PatMove
239	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.47 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.26 0.5 0.02 0.08 	0.02 3.42368 	HJ_P_Move
240	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.26 0.5 0.02 0.08 	0.02 3.41437 	PatMove
241	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.23 0.5 0.02 0.08 	0.02 3.40505 	HJ_P_Move
242	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.2 0.5 0.02 0.08 	0.02 3.39574 	PatMove
243	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.17 0.5 0.02 0.08 	0.02 3.38643 	HJ_P_Move
244	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.14 0.5 0.02 0.08 	0.02 3.37712 	PatMove
245	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.11 0.5 0.02 0.08 	0.02 3.36781 	HJ_P_Move
246	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.08 0.5 0.02 0.08 	0.02 3.3585 	PatMove
247	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.29 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.08 0.5 0.02 0.08 	0.02 3.34919 	HJ_P_Move
248	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.08 0.5 0.02 0.08 	0.02 3.33988 	PatMove
249	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.05 0.5 0.02 0.08 	0.02 3.33057 	HJ_P_Move
250	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.02 0.5 0.02 0.08 	0.02 3.32126 	PatMove
251	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.02 0.5 0.02 0.05 	0.02 3.31195 	HJ_P_Move
252	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.02 0.5 0.02 0.02 	0.02 3.30264 	PatMove
253	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.02 0.47 0.02 0.02 	0.02 3.29333 	HJ_P_Move
254	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.02 0.44 0.02 0.02 	0.02 3.28402 	PatMove
255	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.02 0.41 0.02 0.02 	0.02 3.27471 	HJ_P_Move
256	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.02 0.38 0.02 0.02 	0.02 3.26539 	PatMove
257	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.02 0.35 0.02 0.02 	0.02 3.25608 	HJ_P_Move
258	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.02 0.32 0.02 0.02 	0.02 3.24677 	PatMove
259	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.02 0.29 0.02 0.02 	0.02 3.23746 	HJ_P_Move
260	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.02 0.26 0.02 0.02 	0.02 3.22815 	PatMove
261	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.41 0.08 0.5 0.02 0.44 0.02 0.26 0.02 0.02 	0.02 3.21884 	HJ_P_Move
262	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.38 0.08 0.5 0.02 0.44 0.02 0.26 0.02 0.02 	0.02 3.20953 	PatMove
263	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.38 0.08 0.5 0.02 0.44 0.02 0.23 0.02 0.02 	0.02 3.20022 	HJ_P_Move
264	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.38 0.08 0.5 0.02 0.44 0.02 0.2 0.02 0.02 	0.02 3.19091 	PatMove
265	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.38 0.08 0.5 0.02 0.44 0.02 0.17 0.02 0.02 	0.02 3.1816 	HJ_P_Move
266	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.38 0.08 0.5 0.02 0.44 0.02 0.14 0.02 0.02 	0.02 3.17229 	PatMove
267	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.38 0.08 0.5 0.02 0.44 0.02 0.11 0.02 0.02 	0.02 3.16298 	HJ_P_Move
268	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.38 0.08 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.15367 	PatMove
269	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.38 0.05 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.14436 	HJ_P_Move
270	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.38 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.13504 	PatMove
271	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.47 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.38 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.12573 	HJ_P_Move
272	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.38 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.11642 	PatMove
273	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.23 0.44 0.5 0.02 0.02 0.14 0.38 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.10711 	HJ_P_Move
274	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.2 0.44 0.5 0.02 0.02 0.14 0.38 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.0978 	PatMove
275	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.17 0.44 0.5 0.02 0.02 0.14 0.38 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.08849 	HJ_P_Move
276	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.14 0.44 0.5 0.02 0.02 0.14 0.38 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.07918 	PatMove
277	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.11 0.44 0.5 0.02 0.02 0.14 0.38 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.06987 	HJ_P_Move
278	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.08 0.44 0.5 0.02 0.02 0.14 0.38 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.06056 	PatMove
279	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.08 0.44 0.5 0.02 0.02 0.14 0.35 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.05125 	HJ_P_Move
280	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.08 0.44 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.04194 	PatMove
281	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.05 0.44 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.03263 	HJ_P_Move
282	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.44 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.02332 	PatMove
283	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.41 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.01401 	HJ_P_Move
284	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.38 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.00469 	PatMove
285	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.35 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.99538 	HJ_P_Move
286	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.32 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.98607 	PatMove
287	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.29 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.97676 	HJ_P_Move
288	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.26 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.96745 	PatMove
289	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.23 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.95814 	HJ_P_Move
290	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.2 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.94883 	PatMove
291	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.17 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.93952 	HJ_P_Move
292	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.14 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.93021 	PatMove
293	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.11 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.9209 	HJ_P_Move
294	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.08 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.91159 	PatMove
295	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.35 0.26 0.02 0.08 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.90228 	HJ_P_Move
296	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.89297 	PatMove
