#loop	basepoint	objectives	function
0	0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	0.5 5.45455 	initial
205	0.5 0.5 0.5 0.5 0.55 0 0.4 0.5 0.5 0.5 0.5 0 0 0.65 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
206	0.5 0.5 0.5 0.5 0.55 0 0.4 0.5 0.5 0.5 0.5 0 0 0.7 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
207	0.5 0.5 0.5 0.5 0.55 0 0.4 0.5 0.5 0.5 0.5 0 0 0.75 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
208	0.5 0.5 0.5 0.5 0.55 0 0.4 0.5 0.5 0.5 0.5 0 0 0.8 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
209	0.5 0.5 0.5 0.5 0.55 0 0.4 0.5 0.5 0.5 0.5 0 0 0.85 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
210	0.5 0.5 0.5 0.5 0.55 0 0.4 0.5 0.5 0.5 0.5 0 0 0.9 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
211	0.5 0.5 0.5 0.5 0.55 0 0.4 0.5 0.5 0.5 0.5 0 0 0.95 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
212	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	0.5 4.65553 	IntMove
213	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.5 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
214	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.55 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
215	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.6 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
216	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.65 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
217	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.7 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
218	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.75 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
219	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.8 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
220	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.85 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
221	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.9 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
222	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.95 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.5 	33333 33333 	HJ_P_Move
223	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.55 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	IntMove
224	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.45 0.5 0.5 0 0 0.55 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
225	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.4 0.5 0.5 0 0 0.55 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.63983 	PatMove
226	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.35 0.5 0.5 0 0 0.55 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
227	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.3 0.5 0.5 0 0 0.55 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.60844 	PatMove
228	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.3 0.5 0.5 0 0 0.55 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
229	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.3 0.5 0.5 0 0 0.55 0.45 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.57705 	PatMove
230	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.3 0.5 0.5 0 0 0.55 0.4 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
231	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.3 0.5 0.5 0 0 0.55 0.35 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.54565 	PatMove
232	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.3 0.5 0.5 0 0 0.55 0.3 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
233	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.3 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.51425 	PatMove
234	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.25 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
235	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.2 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.48284 	PatMove
236	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.15 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
237	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.1 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.45143 	PatMove
238	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0.05 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
239	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.42001 	PatMove
240	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.4 0.4 0.5 0.8 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
241	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.4 0.4 0.5 0.85 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
242	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.4 0.4 0.5 0.9 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
243	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.4 0.4 0.5 0.95 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
244	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.35 0.4 0.5 0.95 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
245	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.3 0.4 0.5 0.95 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
246	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.25 0.4 0.5 0.95 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
247	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.2 0.4 0.5 0.95 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.42001 	PatMove
248	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.25 0.4 0.5 0.95 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.43572 	HJ_P_Move
249	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.3 0.4 0.5 0.95 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.45143 	HJ_P_Move
250	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.35 0.4 0.5 0.95 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.46713 	HJ_P_Move
251	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.35 0.4 0.5 1 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
252	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.3 0.4 0.5 1 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
253	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.3 0.35 0.5 1 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
254	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.25 0.35 0.5 1 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
255	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.2 0.35 0.5 1 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.42001 	PatMove
256	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.2 0.35 0.5 1 0.75 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
257	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.2 0.35 0.5 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.45143 	HJ_P_Move
258	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.15 0.35 0.5 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
259	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.1 0.35 0.5 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.42001 	PatMove
260	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0.05 0.35 0.5 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
261	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.35 0.5 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.38858 	PatMove
262	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.35 0.45 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
263	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.35 0.4 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.35715 	PatMove
264	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.35 0.35 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
265	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.35 0.3 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.32572 	PatMove
266	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.3 0.3 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
267	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0.3 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.29428 	PatMove
268	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0.25 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
269	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0.2 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.26283 	PatMove
270	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0.15 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
271	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0.1 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.23138 	PatMove
272	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0.05 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
273	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.19992 	PatMove
274	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.5 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
275	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.55 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
276	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.6 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
277	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.65 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
278	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.7 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
279	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.75 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
280	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.8 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
281	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.85 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
282	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.9 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
283	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.95 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
284	0.5 0.5 0.5 0.5 0.5 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.19992 	IntMove
285	0.5 0.5 0.5 0.5 0.45 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
286	0.5 0.5 0.5 0.5 0.4 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.16845 	PatMove
287	0.5 0.5 0.5 0.5 0.4 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.5 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
288	0.5 0.5 0.5 0.5 0.4 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.55 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
289	0.5 0.5 0.5 0.5 0.4 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.6 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
290	0.5 0.5 0.5 0.5 0.4 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.65 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
291	0.5 0.5 0.5 0.5 0.4 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.7 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
292	0.5 0.5 0.5 0.5 0.4 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.75 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
293	0.5 0.5 0.5 0.5 0.4 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.8 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
294	0.5 0.5 0.5 0.5 0.4 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.85 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
295	0.5 0.5 0.5 0.5 0.4 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.9 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
296	0.5 0.5 0.5 0.5 0.4 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.95 0.55 0.5 0.45 	33333 33333 	HJ_P_Move
297	0.5 0.5 0.5 0.5 0.4 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.16845 	IntMove
298	0.5 0.5 0.5 0.5 0.35 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
299	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 1 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.13698 	PatMove
300	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 0.95 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
301	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.25 0 0.9 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.1055 	PatMove
302	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.2 0 0.9 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
303	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.15 0 0.9 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.07402 	PatMove
304	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.15 0 0.85 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
305	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.15 0 0.8 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.04252 	PatMove
306	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.1 0 0.8 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
307	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.8 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.01103 	PatMove
308	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.8 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
309	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.8 0.8 0.5 0.5 0.3 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
310	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.8 0.8 0.5 0.5 0.35 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
311	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.8 0.8 0.5 0.5 0.4 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
312	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.8 0.8 0.5 0.5 0.45 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
313	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.8 0.8 0.5 0.5 0.5 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
314	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.8 0.8 0.5 0.5 0.55 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
315	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.8 0.8 0.5 0.5 0.6 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
