#loop	basepoint	objectives	function
0	0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	0.5 5.45455 	initial
171	0.235651 0.0871076 0.0841354 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.278193 0.430566 0.23045 0.154987 0.0331708 0.125844 0.15382 0.21391 	33333 33333 	HJ_P_Move
172	0.235651 0.0871076 0.0841354 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.186928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.278193 0.430566 0.23045 0.154987 0.0331708 0.125844 0.15382 0.26391 	33333 33333 	HJ_P_Move
173	0.235651 0.0871076 0.0841354 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.236928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.278193 0.430566 0.23045 0.154987 0.0331708 0.125844 0.15382 0.26391 	33333 33333 	HJ_P_Move
174	0.235651 0.0871076 0.0841354 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.286928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.278193 0.430566 0.23045 0.154987 0.0331708 0.125844 0.15382 0.26391 	33333 33333 	HJ_P_Move
175	0.235651 0.0871076 0.0841354 0.20488 0.243518 0.30513 0.0421925 0.144184 0.0589038 0.0198227 0.0704942 0.00474995 0.0441749 0.0425689 0.0616007 0.286928 0.172932 0.201682 0.19248 0.28435 0.170407 0.181174 0.278193 0.430566 0.23045 0.154987 0.0331708 0.125844 0.15382 0.31391 	33333 33333 	HJ_P_Move
176	0.88615 0.831301 0.912218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.759784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.874089 0.87894 	0.88615 8.52136 	DivMove
177	0.88615 0.831301 0.912218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.759784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.87894 	33333 33333 	HJ_P_Move
178	0.88615 0.831301 0.912218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.759784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.92894 	33333 33333 	HJ_P_Move
179	0.88615 0.831301 0.912218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.759784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.97894 	33333 33333 	HJ_P_Move
180	0.88615 0.831301 0.912218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.709784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.97894 	33333 33333 	HJ_P_Move
181	0.88615 0.831301 0.912218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.97894 	33333 33333 	HJ_P_Move
182	0.88615 0.831301 0.862218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.97894 	33333 33333 	HJ_P_Move
183	0.88615 0.831301 0.812218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.924089 0.97894 	33333 33333 	HJ_P_Move
184	0.88615 0.831301 0.812218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.874089 0.97894 	33333 33333 	HJ_P_Move
185	0.88615 0.831301 0.812218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.766578 0.808022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.824089 0.97894 	33333 33333 	HJ_P_Move
186	0.88615 0.831301 0.812218 0.822257 0.973875 0.845002 0.964809 0.806402 0.779299 0.792406 0.968007 0.947134 0.815032 0.828193 0.776489 0.83489 0.659784 0.766578 0.758022 0.874053 0.576642 0.803791 0.840553 0.769917 0.942476 0.959254 0.96707 0.810795 0.824089 0.97894 	33333 33333 	HJ_P_Move
